seasonNum,episodeNum,episodeTitle,sceneNum,sceneStart,sceneEnd,location,subLocation,name,time
1,3,Lord Snow,8,18M 50S,21M 42S,The Crownlands,King's Landing,Lord Varys,172
1,3,Lord Snow,9,21M 42S,23M 18S,The Wall,Castle Black,Tyrion Lannister,96
1,3,Lord Snow,9,21M 42S,23M 18S,The Wall,Castle Black,Jeor Mormont,96
1,3,Lord Snow,9,21M 42S,23M 18S,The Wall,Castle Black,Alliser Thorne,96
1,3,Lord Snow,9,21M 42S,23M 18S,The Wall,Castle Black,Jon Snow,96
1,3,Lord Snow,9,21M 42S,23M 18S,The Wall,Castle Black,Pypar,96
1,3,Lord Snow,9,21M 42S,23M 18S,The Wall,Castle Black,Grenn,96
1,3,Lord Snow,9,21M 42S,23M 18S,The Wall,Castle Black,Rast,96
1,3,Lord Snow,10,23M 18S,24M 7S,The Crownlands,King's Landing,Eddard Stark,49
1,3,Lord Snow,10,23M 18S,24M 7S,The Crownlands,King's Landing,Grand Maester Pycelle,49
1,3,Lord Snow,10,23M 18S,24M 7S,The Crownlands,King's Landing,Petyr Baelish,49
1,3,Lord Snow,11,24M 7S,24M 42S,The Crownlands,King's Landing,Eddard Stark,35
1,3,Lord Snow,11,24M 7S,24M 42S,The Crownlands,King's Landing,Petyr Baelish,35
1,3,Lord Snow,11,24M 7S,24M 42S,The Crownlands,King's Landing,Catelyn Stark,35
1,3,Lord Snow,12,24M 42S,26M 42S,The Wall,Castle Black,Jon Snow,120
1,3,Lord Snow,12,24M 42S,26M 42S,The Wall,Castle Black,Rast,120
1,3,Lord Snow,12,24M 42S,26M 42S,The Wall,Castle Black,Grenn,120
1,3,Lord Snow,12,24M 42S,26M 42S,The Wall,Castle Black,Pypar,120
1,3,Lord Snow,12,24M 42S,26M 42S,The Wall,Castle Black,Tyrion Lannister,120
1,3,Lord Snow,13,26M 42S,27M 19S,The Crownlands,King's Landing,Petyr Baelish,37
1,3,Lord Snow,13,26M 42S,27M 19S,The Crownlands,King's Landing,Catelyn Stark,37
1,3,Lord Snow,13,26M 42S,27M 19S,The Crownlands,King's Landing,Eddard Stark,37
1,3,Lord Snow,14,27M 19S,28M 28S,The Crownlands,King's Landing,Cersei Lannister,69
1,3,Lord Snow,14,27M 19S,28M 28S,The Crownlands,King's Landing,Jaime Lannister,69
1,3,Lord Snow,15,28M 28S,30M 7S,The Crownlands,King's Landing,Eddard Stark,99
1,3,Lord Snow,15,28M 28S,30M 7S,The Crownlands,King's Landing,Catelyn Stark,99
1,3,Lord Snow,15,28M 28S,30M 7S,The Crownlands,King's Landing,Rodrik Cassel,99
1,3,Lord Snow,15,28M 28S,30M 7S,The Crownlands,King's Landing,Jory Cassel,99
1,3,Lord Snow,16,30M 7S,34M 39S,The Crownlands,King's Landing,Robert Baratheon,272
1,3,Lord Snow,16,30M 7S,34M 39S,The Crownlands,King's Landing,Barristan Selmy,272
1,3,Lord Snow,16,30M 7S,34M 39S,The Crownlands,King's Landing,Lancel Lannister,272
1,3,Lord Snow,16,30M 7S,34M 39S,The Crownlands,King's Landing,Jaime Lannister,272
1,3,Lord Snow,17,34M 39S,38M 17S,The Dothraki Sea,NA,Khal Drogo,218
1,3,Lord Snow,17,34M 39S,38M 17S,The Dothraki Sea,NA,Daenerys Targaryen,218
1,3,Lord Snow,17,34M 39S,38M 17S,The Dothraki Sea,NA,Jorah Mormont,218
1,3,Lord Snow,17,34M 39S,38M 17S,The Dothraki Sea,NA,Viserys Targaryen,218
1,3,Lord Snow,17,34M 39S,38M 17S,The Dothraki Sea,NA,Rakharo,218
1,3,Lord Snow,17,34M 39S,38M 17S,The Dothraki Sea,NA,Irri,218
1,3,Lord Snow,18,38M 17S,41M 52S,The Wall,Castle Black,Jon Snow,215
1,3,Lord Snow,18,38M 17S,41M 52S,The Wall,Castle Black,Benjen Stark,215
1,3,Lord Snow,19,41M 52S,45M 46S,The Wall,Castle Black,Tyrion Lannister,234
1,3,Lord Snow,19,41M 52S,45M 46S,The Wall,Castle Black,Yoren,234
1,3,Lord Snow,19,41M 52S,45M 46S,The Wall,Castle Black,Benjen Stark,234
1,3,Lord Snow,20,45M 46S,46M 24S,The Dothraki Sea,Dothraki Camp,Daenerys Targaryen,38
1,3,Lord Snow,20,45M 46S,46M 24S,The Dothraki Sea,Dothraki Camp,Irri,38
1,3,Lord Snow,21,46M 24S,48M 38S,The Dothraki Sea,Dothraki Camp,Jorah Mormont,134
1,3,Lord Snow,21,46M 24S,48M 38S,The Dothraki Sea,Dothraki Camp,Rakharo,134
1,3,Lord Snow,21,46M 24S,48M 38S,The Dothraki Sea,Dothraki Camp,Irri,134
1,3,Lord Snow,22,48M 38S,50M 41S,The Wall,Castle Black,Tyrion Lannister,123
1,3,Lord Snow,22,48M 38S,50M 41S,The Wall,Castle Black,Jon Snow,123
1,3,Lord Snow,22,48M 38S,50M 41S,The Wall,Castle Black,Pypar,123
1,3,Lord Snow,22,48M 38S,50M 41S,The Wall,Castle Black,Grenn,123
1,3,Lord Snow,22,48M 38S,50M 41S,The Wall,Castle Black,Rast,123
1,3,Lord Snow,22,48M 38S,50M 41S,The Wall,Castle Black,Maester Aemon,123
1,3,Lord Snow,22,48M 38S,50M 41S,The Wall,Castle Black,Jeor Mormont,123
1,3,Lord Snow,23,50M 41S,51M 30S,The Dothraki Sea,Dothraki Camp,Drogon,49
1,3,Lord Snow,23,50M 41S,51M 30S,The Dothraki Sea,Dothraki Camp,Rhaegal,49
1,3,Lord Snow,23,50M 41S,51M 30S,The Dothraki Sea,Dothraki Camp,Viserion,49
1,3,Lord Snow,23,50M 41S,51M 30S,The Dothraki Sea,Dothraki Camp,Daenerys Targaryen,49
1,3,Lord Snow,23,50M 41S,51M 30S,The Dothraki Sea,Dothraki Camp,Khal Drogo,49
1,3,Lord Snow,24,51M 30S,52M 32S,The Wall,Castle Black,Tyrion Lannister,62
1,3,Lord Snow,24,51M 30S,52M 32S,The Wall,Castle Black,Jon Snow,62
1,3,Lord Snow,25,52M 32S,56M 4S,The Crownlands,King's Landing,Arya Stark,212
1,3,Lord Snow,25,52M 32S,56M 4S,The Crownlands,King's Landing,Syrio Forel,212
1,3,Lord Snow,25,52M 32S,56M 4S,The Crownlands,King's Landing,Eddard Stark,212
1,4,"Cripples, Bastards, and Broken Things",1,1M 47S,2M 36S,The North,Winterfell,Three-Eyed Raven,49
1,4,"Cripples, Bastards, and Broken Things",1,1M 47S,2M 36S,The North,Winterfell,Bran Stark,49
1,4,"Cripples, Bastards, and Broken Things",2,2M 36S,3M 30S,The North,Winterfell,Bran Stark,54
1,4,"Cripples, Bastards, and Broken Things",2,2M 36S,3M 30S,The North,Winterfell,Summer,54
1,4,"Cripples, Bastards, and Broken Things",2,2M 36S,3M 30S,The North,Winterfell,Old Nan,54
1,4,"Cripples, Bastards, and Broken Things",2,2M 36S,3M 30S,The North,Winterfell,Theon Greyjoy,54
1,4,"Cripples, Bastards, and Broken Things",2,2M 36S,3M 30S,The North,Winterfell,Hodor,54
1,4,"Cripples, Bastards, and Broken Things",3,3M 30S,5M 13S,The North,Winterfell,Tyrion Lannister,103
1,4,"Cripples, Bastards, and Broken Things",3,3M 30S,5M 13S,The North,Winterfell,Robb Stark,103
1,4,"Cripples, Bastards, and Broken Things",3,3M 30S,5M 13S,The North,Winterfell,Maester Luwin,103
1,4,"Cripples, Bastards, and Broken Things",3,3M 30S,5M 13S,The North,Winterfell,Yoren,103
1,4,"Cripples, Bastards, and Broken Things",3,3M 30S,5M 13S,The North,Winterfell,Grey Wind,103
1,4,"Cripples, Bastards, and Broken Things",3,3M 30S,5M 13S,The North,Winterfell,Hodor,103
1,4,"Cripples, Bastards, and Broken Things",3,3M 30S,5M 13S,The North,Winterfell,Bran Stark,103
1,4,"Cripples, Bastards, and Broken Things",3,3M 30S,5M 13S,The North,Winterfell,Theon Greyjoy,103
1,4,"Cripples, Bastards, and Broken Things",4,5M 13S,6M 40S,The North,Winterfell,Theon Greyjoy,87
1,4,"Cripples, Bastards, and Broken Things",4,5M 13S,6M 40S,The North,Winterfell,Tyrion Lannister,87
1,4,"Cripples, Bastards, and Broken Things",5,6M 40S,10M 11S,The Wall,Castle Black,Jon Snow,211
1,4,"Cripples, Bastards, and Broken Things",5,6M 40S,10M 11S,The Wall,Castle Black,Grenn,211
1,4,"Cripples, Bastards, and Broken Things",5,6M 40S,10M 11S,The Wall,Castle Black,Alliser Thorne,211
1,4,"Cripples, Bastards, and Broken Things",5,6M 40S,10M 11S,The Wall,Castle Black,Samwell Tarly,211
1,4,"Cripples, Bastards, and Broken Things",5,6M 40S,10M 11S,The Wall,Castle Black,Pypar,211
1,4,"Cripples, Bastards, and Broken Things",5,6M 40S,10M 11S,The Wall,Castle Black,Rast,211
1,4,"Cripples, Bastards, and Broken Things",6,10M 11S,11M 21S,Vaes Dothrak,NA,Khal Drogo,70
1,4,"Cripples, Bastards, and Broken Things",6,10M 11S,11M 21S,Vaes Dothrak,NA,Jorah Mormont,70
1,4,"Cripples, Bastards, and Broken Things",6,10M 11S,11M 21S,Vaes Dothrak,NA,Daenerys Targaryen,70
1,4,"Cripples, Bastards, and Broken Things",6,10M 11S,11M 21S,Vaes Dothrak,NA,Viserys Targaryen,70
1,4,"Cripples, Bastards, and Broken Things",7,11M 21S,12M 17S,Vaes Dothrak,NA,Jorah Mormont,56
1,4,"Cripples, Bastards, and Broken Things",7,11M 21S,12M 17S,Vaes Dothrak,NA,Daenerys Targaryen,56
1,4,"Cripples, Bastards, and Broken Things",8,12M 17S,17M 10S,Vaes Dothrak,NA,Viserys Targaryen,293
1,4,"Cripples, Bastards, and Broken Things",8,12M 17S,17M 10S,Vaes Dothrak,NA,Doreah,293
1,4,"Cripples, Bastards, and Broken Things",9,17M 10S,18M 53S,The Crownlands,King's Landing,Sansa Stark,103
1,4,"Cripples, Bastards, and Broken Things",9,17M 10S,18M 53S,The Crownlands,King's Landing,Septa Mordane,103
1,4,"Cripples, Bastards, and Broken Things",10,18M 53S,21M 17S,The Crownlands,King's Landing,Eddard Stark,144
1,4,"Cripples, Bastards, and Broken Things",10,18M 53S,21M 17S,The Crownlands,King's Landing,Petyr Baelish,144
1,4,"Cripples, Bastards, and Broken Things",10,18M 53S,21M 17S,The Crownlands,King's Landing,Renly Baratheon,144
1,4,"Cripples, Bastards, and Broken Things",10,18M 53S,21M 17S,The Crownlands,King's Landing,Grand Maester Pycelle,144
1,4,"Cripples, Bastards, and Broken Things",10,18M 53S,21M 17S,The Crownlands,King's Landing,Janos Slynt,144
1,4,"Cripples, Bastards, and Broken Things",10,18M 53S,21M 17S,The Crownlands,King's Landing,Lord Varys,144
1,4,"Cripples, Bastards, and Broken Things",11,21M 17S,23M 42S,The Crownlands,King's Landing,Grand Maester Pycelle,145
1,4,"Cripples, Bastards, and Broken Things",11,21M 17S,23M 42S,The Crownlands,King's Landing,Eddard Stark,145
1,4,"Cripples, Bastards, and Broken Things",12,23M 42S,25M 30S,The Crownlands,King's Landing,Arya Stark,108
1,4,"Cripples, Bastards, and Broken Things",12,23M 42S,25M 30S,The Crownlands,King's Landing,Eddard Stark,108
1,4,"Cripples, Bastards, and Broken Things",13,25M 30S,27M 42S,The Wall,Castle Black,Jon Snow,132
1,4,"Cripples, Bastards, and Broken Things",13,25M 30S,27M 42S,The Wall,Castle Black,Samwell Tarly,132
1,4,"Cripples, Bastards, and Broken Things",14,27M 42S,29M 30S,The Crownlands,King's Landing,Eddard Stark,108
1,4,"Cripples, Bastards, and Broken Things",14,27M 42S,29M 30S,The Crownlands,King's Landing,Petyr Baelish,108
1,4,"Cripples, Bastards, and Broken Things",15,29M 30S,30M 3S,The Crownlands,King's Landing,Hugh of the Vale,33
1,4,"Cripples, Bastards, and Broken Things",15,29M 30S,30M 3S,The Crownlands,King's Landing,Jory Cassel,33
1,4,"Cripples, Bastards, and Broken Things",16,30M 3S,30M 24S,The Crownlands,King's Landing,Jory Cassel,21
1,4,"Cripples, Bastards, and Broken Things",16,30M 3S,30M 24S,The Crownlands,King's Landing,Eddard Stark,21
1,4,"Cripples, Bastards, and Broken Things",17,30M 24S,32M 21S,The Crownlands,King's Landing,Eddard Stark,117
1,4,"Cripples, Bastards, and Broken Things",17,30M 24S,32M 21S,The Crownlands,King's Landing,Gendry,117
1,4,"Cripples, Bastards, and Broken Things",17,30M 24S,32M 21S,The Crownlands,King's Landing,Tobho Mott,117
1,4,"Cripples, Bastards, and Broken Things",18,32M 21S,32M 30S,The Crownlands,King's Landing,Jory Cassel,9
1,4,"Cripples, Bastards, and Broken Things",18,32M 21S,32M 30S,The Crownlands,King's Landing,Eddard Stark,9
1,4,"Cripples, Bastards, and Broken Things",19,32M 30S,34M 27S,The Crownlands,King's Landing,Jaime Lannister,117
1,4,"Cripples, Bastards, and Broken Things",19,32M 30S,34M 27S,The Crownlands,King's Landing,Jory Cassel,117
1,4,"Cripples, Bastards, and Broken Things",20,34M 27S,35M 28S,The Wall,Castle Black,Jon Snow,61
1,4,"Cripples, Bastards, and Broken Things",20,34M 27S,35M 28S,The Wall,Castle Black,Pypar,61
1,4,"Cripples, Bastards, and Broken Things",20,34M 27S,35M 28S,The Wall,Castle Black,Grenn,61
1,4,"Cripples, Bastards, and Broken Things",20,34M 27S,35M 28S,The Wall,Castle Black,Rast,61
1,4,"Cripples, Bastards, and Broken Things",21,35M 28S,35M 54S,The Wall,Castle Black,Rast,26
1,4,"Cripples, Bastards, and Broken Things",21,35M 28S,35M 54S,The Wall,Castle Black,Jon Snow,26
1,4,"Cripples, Bastards, and Broken Things",21,35M 28S,35M 54S,The Wall,Castle Black,Grenn,26
1,4,"Cripples, Bastards, and Broken Things",21,35M 28S,35M 54S,The Wall,Castle Black,Pypar,26
1,4,"Cripples, Bastards, and Broken Things",21,35M 28S,35M 54S,The Wall,Castle Black,Ghost,26
1,4,"Cripples, Bastards, and Broken Things",22,35M 54S,37M 12S,The Wall,Castle Black,Samwell Tarly,78
1,4,"Cripples, Bastards, and Broken Things",22,35M 54S,37M 12S,The Wall,Castle Black,Alliser Thorne,78
1,4,"Cripples, Bastards, and Broken Things",22,35M 54S,37M 12S,The Wall,Castle Black,Rast,78
1,4,"Cripples, Bastards, and Broken Things",22,35M 54S,37M 12S,The Wall,Castle Black,Jon Snow,78
1,4,"Cripples, Bastards, and Broken Things",22,35M 54S,37M 12S,The Wall,Castle Black,Pypar,78
1,4,"Cripples, Bastards, and Broken Things",22,35M 54S,37M 12S,The Wall,Castle Black,Grenn,78
1,4,"Cripples, Bastards, and Broken Things",23,37M 12S,38M 33S,Vaes Dothrak,NA,Viserys Targaryen,81
1,4,"Cripples, Bastards, and Broken Things",23,37M 12S,38M 33S,Vaes Dothrak,NA,Doreah,81
1,4,"Cripples, Bastards, and Broken Things",23,37M 12S,38M 33S,Vaes Dothrak,NA,Daenerys Targaryen,81
1,4,"Cripples, Bastards, and Broken Things",23,37M 12S,38M 33S,Vaes Dothrak,NA,Irri,81
1,4,"Cripples, Bastards, and Broken Things",24,38M 33S,44M 32S,The Wall,Castle Black,Samwell Tarly,359
1,4,"Cripples, Bastards, and Broken Things",24,38M 33S,44M 32S,The Wall,Castle Black,Jon Snow,359
1,4,"Cripples, Bastards, and Broken Things",24,38M 33S,44M 32S,The Wall,Castle Black,Alliser Thorne,359
1,4,"Cripples, Bastards, and Broken Things",25,44M 32S,45M 38S,Vaes Dothrak,NA,Daenerys Targaryen,66
1,4,"Cripples, Bastards, and Broken Things",25,44M 32S,45M 38S,Vaes Dothrak,NA,Jorah Mormont,66
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Robert Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Cersei Lannister,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Tommen Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Myrcella Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Barristan Selmy,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Joffrey Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Sansa Stark,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Petyr Baelish,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Septa Mordane,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Arya Stark,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Sandor Clegane,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Gregor Clegane,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Hugh of the Vale,249
1,4,"Cripples, Bastards, and Broken Things",26,45M 38S,49M 47S,The Crownlands,King's Landing,Renly Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",27,49M 47S,51M 27S,The Crownlands,King's Landing,Jory Cassel,100
1,4,"Cripples, Bastards, and Broken Things",27,49M 47S,51M 27S,The Crownlands,King's Landing,Cersei Lannister,100
1,4,"Cripples, Bastards, and Broken Things",27,49M 47S,51M 27S,The Crownlands,King's Landing,Eddard Stark,100
1,4,"Cripples, Bastards, and Broken Things",28,51M 27S,54M 31S,The Riverlands,Crossroads Inn,Catelyn Stark,184
1,4,"Cripples, Bastards, and Broken Things",28,51M 27S,54M 31S,The Riverlands,Crossroads Inn,Rodrik Cassel,184
1,4,"Cripples, Bastards, and Broken Things",28,51M 27S,54M 31S,The Riverlands,Crossroads Inn,Marillion,184
1,4,"Cripples, Bastards, and Broken Things",28,51M 27S,54M 31S,The Riverlands,Crossroads Inn,Tyrion Lannister,184
1,4,"Cripples, Bastards, and Broken Things",28,51M 27S,54M 31S,The Riverlands,Crossroads Inn,Yoren,184
1,4,"Cripples, Bastards, and Broken Things",28,51M 27S,54M 31S,The Riverlands,Crossroads Inn,Bronn,184
1,5,The Wolf and the Lion,1,1M 53S,2M 18S,The Crownlands,King's Landing,Eddard Stark,25
1,5,The Wolf and the Lion,2,2M 18S,2M 55S,The Crownlands,King's Landing,Hugh of the Vale,37
1,5,The Wolf and the Lion,2,2M 18S,2M 55S,The Crownlands,King's Landing,Eddard Stark,37
1,5,The Wolf and the Lion,2,2M 18S,2M 55S,The Crownlands,King's Landing,Barristan Selmy,37
1,5,The Wolf and the Lion,3,2M 55S,3M 50S,The Crownlands,King's Landing,Eddard Stark,55
1,5,The Wolf and the Lion,3,2M 55S,3M 50S,The Crownlands,King's Landing,Barristan Selmy,55
1,5,The Wolf and the Lion,4,3M 50S,6M 23S,The Crownlands,King's Landing,Robert Baratheon,153
1,5,The Wolf and the Lion,4,3M 50S,6M 23S,The Crownlands,King's Landing,Lancel Lannister,153
1,5,The Wolf and the Lion,4,3M 50S,6M 23S,The Crownlands,King's Landing,Eddard Stark,153
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Gregor Clegane,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Joffrey Baratheon,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Eddard Stark,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Sansa Stark,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Petyr Baelish,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Septa Mordane,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Renly Baratheon,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Grand Maester Pycelle,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Loras Tyrell,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Robert Baratheon,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Sandor Clegane,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Barristan Selmy,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Myrcella Baratheon,239
1,5,The Wolf and the Lion,5,6M 23S,10M 22S,The Crownlands,King's Landing,Tommen Baratheon,239
1,5,The Wolf and the Lion,6,10M 22S,13M 40S,The Vale,Eastern Road,Marillion,198
1,5,The Wolf and the Lion,6,10M 22S,13M 40S,The Vale,Eastern Road,Tyrion Lannister,198
1,5,The Wolf and the Lion,6,10M 22S,13M 40S,The Vale,Eastern Road,Catelyn Stark,198
1,5,The Wolf and the Lion,6,10M 22S,13M 40S,The Vale,Eastern Road,Rodrik Cassel,198
1,5,The Wolf and the Lion,6,10M 22S,13M 40S,The Vale,Eastern Road,Bronn,198
1,5,The Wolf and the Lion,7,13M 40S,16M 15S,The North,Winterfell,Bran Stark,155
1,5,The Wolf and the Lion,7,13M 40S,16M 15S,The North,Winterfell,Maester Luwin,155
1,5,The Wolf and the Lion,7,13M 40S,16M 15S,The North,Winterfell,Theon Greyjoy,155
1,5,The Wolf and the Lion,8,16M 15S,17M 59S,The North,Winterfell,Ros,104
1,5,The Wolf and the Lion,8,16M 15S,17M 59S,The North,Winterfell,Theon Greyjoy,104
1,5,The Wolf and the Lion,9,17M 59S,18M 13S,The Crownlands,King's Landing,Arya Stark,14
1,5,The Wolf and the Lion,10,18M 13S,20M 47S,The Crownlands,King's Landing,Lord Varys,154
1,5,The Wolf and the Lion,10,18M 13S,20M 47S,The Crownlands,King's Landing,Eddard Stark,154
1,5,The Wolf and the Lion,10,18M 13S,20M 47S,The Crownlands,King's Landing,Jory Cassel,154
1,5,The Wolf and the Lion,11,20M 47S,22M 17S,The Crownlands,King's Landing,Arya Stark,90
1,5,The Wolf and the Lion,11,20M 47S,22M 17S,The Crownlands,King's Landing,Lord Varys,90
1,5,The Wolf and the Lion,11,20M 47S,22M 17S,The Crownlands,King's Landing,Illyrio Mopatis,90
1,5,The Wolf and the Lion,12,22M 17S,25M 50S,The Crownlands,King's Landing,Petyr Baelish,213
1,5,The Wolf and the Lion,12,22M 17S,25M 50S,The Crownlands,King's Landing,Lord Varys,213
1,5,The Wolf and the Lion,12,22M 17S,25M 50S,The Crownlands,King's Landing,Renly Baratheon,213
1,5,The Wolf and the Lion,13,25M 50S,26M 51S,The Crownlands,King's Landing,Arya Stark,61
1,5,The Wolf and the Lion,14,26M 51S,28M 35S,The Crownlands,King's Landing,Arya Stark,104
1,5,The Wolf and the Lion,14,26M 51S,28M 35S,The Crownlands,King's Landing,Eddard Stark,104
1,5,The Wolf and the Lion,14,26M 51S,28M 35S,The Crownlands,King's Landing,Jory Cassel,104
1,5,The Wolf and the Lion,14,26M 51S,28M 35S,The Crownlands,King's Landing,Yoren,104
1,5,The Wolf and the Lion,15,28M 35S,28M 50S,The Crownlands,King's Landing,Arya Stark,15
1,5,The Wolf and the Lion,15,28M 35S,28M 50S,The Crownlands,King's Landing,Jory Cassel,15
1,5,The Wolf and the Lion,16,28M 50S,29M 3S,The Crownlands,King's Landing,Eddard Stark,13
1,5,The Wolf and the Lion,16,28M 50S,29M 3S,The Crownlands,King's Landing,Yoren,13
1,5,The Wolf and the Lion,17,29M 3S,30M 13S,The Vale,Eastern Road,Catelyn Stark,70
1,5,The Wolf and the Lion,17,29M 3S,30M 13S,The Vale,Eastern Road,Tyrion Lannister,70
1,5,The Wolf and the Lion,17,29M 3S,30M 13S,The Vale,Eastern Road,Rodrik Cassel,70
1,5,The Wolf and the Lion,17,29M 3S,30M 13S,The Vale,Eastern Road,Bronn,70
1,5,The Wolf and the Lion,17,29M 3S,30M 13S,The Vale,Eastern Road,Vardis Egen,70
1,5,The Wolf and the Lion,18,30M 13S,30M 31S,The Crownlands,King's Landing,Eddard Stark,18
1,5,The Wolf and the Lion,18,30M 13S,30M 31S,The Crownlands,King's Landing,Royal Steward,18
1,5,The Wolf and the Lion,19,30M 31S,34M 6S,The Crownlands,King's Landing,Robert Baratheon,215
1,5,The Wolf and the Lion,19,30M 31S,34M 6S,The Crownlands,King's Landing,Eddard Stark,215
1,5,The Wolf and the Lion,19,30M 31S,34M 6S,The Crownlands,King's Landing,Renly Baratheon,215
1,5,The Wolf and the Lion,19,30M 31S,34M 6S,The Crownlands,King's Landing,Grand Maester Pycelle,215
1,5,The Wolf and the Lion,19,30M 31S,34M 6S,The Crownlands,King's Landing,Lord Varys,215
1,5,The Wolf and the Lion,19,30M 31S,34M 6S,The Crownlands,King's Landing,Petyr Baelish,215
1,5,The Wolf and the Lion,20,34M 6S,34M 15S,The Crownlands,King's Landing,Eddard Stark,9
1,5,The Wolf and the Lion,21,34M 15S,35M 13S,The Crownlands,King's Landing,Eddard Stark,58
1,5,The Wolf and the Lion,21,34M 15S,35M 13S,The Crownlands,King's Landing,Jory Cassel,58
1,5,The Wolf and the Lion,21,34M 15S,35M 13S,The Crownlands,King's Landing,Petyr Baelish,58
1,5,The Wolf and the Lion,22,35M 13S,37M 12S,The Vale,The Eyrie,Catelyn Stark,119
1,5,The Wolf and the Lion,22,35M 13S,37M 12S,The Vale,The Eyrie,Tyrion Lannister,119
1,5,The Wolf and the Lion,22,35M 13S,37M 12S,The Vale,The Eyrie,Lysa Arryn,119
1,5,The Wolf and the Lion,22,35M 13S,37M 12S,The Vale,The Eyrie,Robin Arryn,119
1,5,The Wolf and the Lion,22,35M 13S,37M 12S,The Vale,The Eyrie,Vardis Egen,119
1,5,The Wolf and the Lion,23,37M 12S,37M 53S,The Vale,The Eyrie,Tyrion Lannister,41
