aff nom com,Climat_Velo_num,Commune,Depcom,nb réponses/1000 hab,A,A+,B,C,Catégorie,Commune,D,disparite,E,F,G,podium,LATITUDE,LONGITUDE,Avg. n_tot_valide_net,Avg. note_globale_moy,POPULATION
,D,Rennes (35),35238,11.693824329,,,,,[200 000 et plus,Rennes (35),D  moyen,faible,,,,3ème/ 11 de la catégorie,48.111979122,-1.681864491,2448,3.464030501,29196180
,D,Ramonville-Saint-Agne (31),31446,7.635206787,,,,,[0-20 000[,Ramonville-Saint-Agne (31),D  moyen,faible,,,,non classé,43.544183791,1.477823728,105,3.115809524,1909575
,D,Quéven (56),56185,8.400420021,,,,,[0-20 000[,Quéven (56),D  moyen,faible,,,,non classé,47.784186600,-3.419577171,72,3.132731481,1157085
,D,Quetigny (21),21515,6.356152964,,,,,[0-20 000[,Quetigny (21),D  moyen,faible,,,,non classé,47.319563540,5.115753102,59,3.405423729,1295595
,D,Pornichet (44),44132,4.870738104,,,,,[0-20 000[,Pornichet (44),D  moyen,faible,,,,non classé,47.261579167,-2.314156508,49,3.292040816,1441260
,D,Plouzané (29),29212,7.286688083,,,,,[0-20 000[,Plouzané (29),D  moyen,faible,,,,non classé,48.377435993,-4.599238919,89,3.352471910,1723005
,D,Plouguerneau (29),29195,7.787448465,,,,,[0-20 000[,Plouguerneau (29),D  moyen,faible,,,,non classé,48.603067219,-4.489619258,47,3.398865248,884115
,D,Ploemeur (56),56162,3.740717995,,,,,[0-20 000[,Ploemeur (56),D  moyen,moyenne,,,,non classé,47.732558499,-3.441788157,63,3.427566138,2417985
,D,Plobannalec-Lesconil (29),29165,20.538038762,,,,,[0-20 000[,Plobannalec-Lesconil (29),D  moyen,faible,,,,non classé,47.821782531,-4.228186048,68,3.454901961,466695
,D,Pleurtuit (35),35228,14.918693122,,,,,[0-20 000[,Pleurtuit (35),D  moyen,moyenne,,,,non classé,48.582725678,-2.059914447,96,3.109131944,904905
,D,Pessac (33),33318,3.588806803,,,,,[50 000-100 000[,Pessac (33),D  moyen,faible,,,,non classé,44.791599052,-0.676303166,218,3.245749235,8350965
,D,Périgny (17),17274,6.400193213,,,,,[0-20 000[,Périgny (17),D  moyen,moyenne,,,,non classé,46.157455135,-1.088860849,53,3.248364780,1117935
,D,Paris (75),75056,3.419124176,,,,,[200 000 et plus,Paris (75),D  moyen,faible,,,,4ème/ 11 de la catégorie,48.8534,2.3488,7241,3.237194678,295694145
,D,Orvault (44),44114,4.820485134,,,,,[20 000-50 000[,Orvault (44),D  moyen,faible,,,,non classé,47.273981548,-1.623238985,119,3.250896359,3500685
,D,Olivet (45),45232,4.739776952,,,,,[20 000-50 000[,Olivet (45),D  moyen,moyenne,,,,non classé,47.854699750,1.888238848,100,3.436133333,2905200
,D,Montreuil (93),93048,4.086640468,,,,,[100 000-200 000[,Montreuil (93),D  moyen,faible,,,,non classé,48.863317505,2.448162119,429,3.146433566,14634270
,D,Montlouis-sur-Loire (37),37156,5.645464810,,,,,[0-20 000[,Montlouis-sur-Loire (37),D  moyen,moyenne,,,,non classé,47.382492137,0.841267944,60,3.266722222,1434780
,D,Montbonnot-Saint-Martin (38),38249,10.568295115,,,,,[0-20 000[,Montbonnot-Saint-Martin (38),D  moyen,faible,,,,non classé,45.221467807,5.816015528,49,3.112857143,677025
,D,Mondeville (14),14437,6.829069412,,,,,[0-20 000[,Mondeville (14),D  moyen,moyenne,,,,non classé,49.169364938,-0.310691187,66,3.294797980,1324485
,D,Molsheim (67),67300,11.630411372,,,,,[0-20 000[,Molsheim (67),D  moyen,faible,,,,non classé,48.544719616,7.499500130,107,3.288816199,1253610
,D,Metz (57),57463,5.428789550,,,,,[100 000-200 000[,Metz (57),D  moyen,faible,,,,non classé,49.108113328,6.195524542,625,3.111216000,15915150
,D,Mérignac (33),33281,4.124180497,,,,,[50 000-100 000[,Mérignac (33),D  moyen,faible,,,,non classé,44.832295329,-0.681733085,277,3.314404332,9492795
,D,Massy (91),91377,5.067702908,,,,,[20 000-50 000[,Massy (91),D  moyen,forte,,,,non classé,48.727789643,2.275131319,239,3.419065551,6739740
,D,Marolles-en-Brie (94),94048,14.209225700,,,,,[0-20 000[,Marolles-en-Brie (94),D  moyen,faible,,,,non classé,48.739478062,2.554913385,67,3.102288557,655560
,D,Marcq-en-Baroeul (59),59378,6.416698879,,,,,[20 000-50 000[,Marcq-en-Baroeul (59),D  moyen,moyenne,,,,non classé,50.675334856,3.100935838,242,3.488044077,5238675
,D,Malakoff (92),92046,10.509458513,,,,,[20 000-50 000[,Malakoff (92),D  moyen,faible,,,,non classé,48.816969598,2.296935995,307,3.245439739,4046355
,D,Maisons-Alfort (94),94046,2.224673986,,,,,[50 000-100 000[,Maisons-Alfort (94),D  moyen,moyenne,,,,non classé,48.806392327,2.438182489,121,3.109779614,7464015
,D,Lyon (69),69123,11.068557965,,,,,[200 000 et plus,Lyon (69),D  moyen,faible,,,,6ème/ 11 de la catégorie,45.764043,4.835659,5562,3.190790483,69618825
,D,Loctudy (29),29135,19.007652431,,,,,[0-20 000[,Loctudy (29),D  moyen,moyenne,,,,non classé,47.823982472,-4.187388183,77,3.461515152,546885
,D,Les Sables-d'Olonne (85),85194,7.869036746,,,,,[0-20 000[,Les Sables-d'Olonne (85),D  moyen,faible,,,,non classé,46.500761280,-1.792551287,110,3.440121212,1921455
,D,Les Ponts-de-Cé (49),49246,4.642744728,,,,,[0-20 000[,Les Ponts-de-Cé (49),D  moyen,faible,,,,non classé,47.427253611,-0.512677372,54,3.318086420,1715580
,D,Le Rheu (35),35240,14.700735037,,,,,[0-20 000[,Le Rheu (35),D  moyen,faible,,,,non classé,48.097397419,-1.781499892,114,3.447865497,1157085
,D,Le Havre (76),76351,5.776275007,,,,,[100 000-200 000[,Le Havre (76),D  moyen,faible,,,,non classé,49.498452502,0.140153719,957,3.128261930,22997520
,D,Le Haillan (33),33200,5.787249678,,,,,[0-20 000[,Le Haillan (33),D  moyen,faible,,,,non classé,44.869083790,-0.684443512,61,3.312568306,1469610
,D,Lauterbourg (67),67261,21.824530773,,,,,[0-20 000[,Lauterbourg (67),D  moyen,moyenne,,,,non classé,48.963711635,8.186377258,49,3.496258503,309285
,D,Lanester (56),56098,3.526943167,,,,,[20 000-50 000[,Lanester (56),D  moyen,moyenne,,,,non classé,47.769192428,-3.326483180,78,3.251666667,3023865
,D,Lamorlaye (60),60346,6.391567616,,,,,[0-20 000[,Lamorlaye (60),D  moyen,moyenne,,,,non classé,49.160277177,2.419724194,51,3.377385621,1203930
,D,Labège (31),31254,16.516881224,,,,,[0-20 000[,Labège (31),D  moyen,moyenne,,,,non classé,43.539137717,1.520620711,68,3.451862745,555795
,D,La Tronche (38),38516,12.642986153,,,,,[0-20 000[,La Tronche (38),D  moyen,faible,,,,non classé,45.210440926,5.743433270,83,3.396987952,896940
,D,La Roche-sur-Yon (85),85191,5.079920359,,,,,[50 000-100 000[,La Roche-sur-Yon (85),D  moyen,faible,,,,non classé,46.667526164,-1.407795409,264,3.232714646,7255035
,D,La Mézière (35),35177,9.890789203,,,,,[0-20 000[,La Mézière (35),D  moyen,faible,,,,non classé,48.213066667,-1.750572153,45,3.356518519,655155
,D,La Chapelle-sur-Erdre (44),44035,2.946040934,,,,,[0-20 000[,La Chapelle-sur-Erdre (44),D  moyen,faible,,,,non classé,47.303562962,-1.560785967,53,3.233647799,2611980
,D,La Baule-Escoublac (44),44055,5.046910385,,,,,[0-20 000[,La Baule-Escoublac (44),D  moyen,faible,,,,non classé,47.290972018,-2.353829175,75,3.187866667,2086425
,D,Kingersheim (68),68166,7.451904798,,,,,[0-20 000[,Kingersheim (68),D  moyen,faible,,,,non classé,47.788976517,7.322993352,97,3.355979381,1775385
,D,Joinville-le-Pont (94),94042,4.249893753,,,,,[0-20 000[,Joinville-le-Pont (94),D  moyen,moyenne,,,,non classé,48.819368322,2.470449778,74,3.216756757,2541240
,D,Huningue (68),68149,7.902398447,,,,,[0-20 000[,Huningue (68),D  moyen,moyenne,,,,non classé,47.588875386,7.581242517,55,3.190787879,973755
,D,Hoenheim (67),67204,4.735948530,,,,,[0-20 000[,Hoenheim (67),D  moyen,faible,,,,non classé,48.624206841,7.753656666,52,3.331602564,1510785
,D,Haguenau (67),67180,1.538015090,,,,,[20 000-50 000[,Haguenau (67),D  moyen,faible,,,,non classé,48.841704770,7.830104050,51,3.473202614,4652100
,D,Guyancourt (78),78297,3.699136868,,,,,[20 000-50 000[,Guyancourt (78),D  moyen,moyenne,,,,non classé,48.773078389,2.076052077,102,3.429542484,3831975
,D,Guilherand-Granges (07),07102,6.063897185,,,,,[0-20 000[,Guilherand-Granges (07),D  moyen,moyenne,,,,non classé,44.930131831,4.866296039,66,3.368838384,1491615
,D,Gradignan (33),33192,3.090404100,,,,,[20 000-50 000[,Gradignan (33),D  moyen,moyenne,,,,non classé,44.770941120,-0.616137682,79,3.296751055,3451005
,D,Grabels (34),34116,8.815360464,,,,,[0-20 000[,Grabels (34),D  moyen,faible,,,,non classé,43.650707680,3.794232620,70,3.263142857,1117935
,D,Gif-sur-Yvette (91),91272,5.829789267,,,,,[20 000-50 000[,Gif-sur-Yvette (91),D  moyen,moyenne,,,,non classé,48.698827363,2.127883650,119,3.265966387,2825145
,D,Gières (38),38179,12.573852447,,,,,[0-20 000[,Gières (38),D  moyen,faible,,,,non classé,45.182327219,5.791715660,81,3.218559671,891135
,D,Fougères (35),35115,4.456769337,,,,,[20 000-50 000[,Fougères (35),D  moyen,moyenne,,,,non classé,48.352469711,-1.194311772,86,3.144844961,2726190
,D,Floirac (33),33167,5.238039809,,,,,[0-20 000[,Floirac (33),D  moyen,faible,,,,non classé,44.833809465,-0.520646896,88,3.138674242,2319570
,D,Épinal (88),88160,4.404588377,,,,,[20 000-50 000[,Épinal (88),D  moyen,moyenne,,,,non classé,48.163120266,6.479892869,132,3.447222222,4260330
,D,Douai (59),59178,2.521622917,,,,,[20 000-50 000[,Douai (59),D  moyen,faible,,,,non classé,50.382319533,3.091456831,96,3.299652778,5353695
,D,Divonne-les-Bains (01),01143,7.501320655,,,,,[0-20 000[,Divonne-les-Bains (01),D  moyen,moyenne,,,,non classé,46.375633349,6.115864761,66,3.291262626,1277775
,D,Dijon (21),21231,7.234508995,,,,,[100 000-200 000[,Dijon (21),D  moyen,moyenne,,,,non classé,47.322943797,5.037888059,1093,3.200396462,20937150
,D,Coye-la-Forêt (60),60172,21.627188465,,,,,[0-20 000[,Coye-la-Forêt (60),D  moyen,faible,,,,non classé,49.144987403,2.470458568,80,3.177791667,524340
,D,Colomiers (31),31149,5.966525468,,,,,[20 000-50 000[,Colomiers (31),D  moyen,faible,,,,non classé,43.611551508,1.327002184,226,3.121342183,5226660
,D,Colmar (68),68066,3.762571711,,,,,[50 000-100 000[,Colmar (68),D  moyen,faible,,,,non classé,48.109940579,7.384686903,258,3.146576227,9436365
,D,Cognin (73),73087,9.928385417,,,,,[0-20 000[,Cognin (73),D  moyen,faible,,,,non classé,45.559481019,5.891808158,59,3.442429379,829440
,D,Clapiers (34),34077,22.108532797,,,,,[0-20 000[,Clapiers (34),D  moyen,faible,,,,non classé,43.662019227,3.886897482,121,3.197079890,738855
,D,Cherbourg-en-Cotentin (50),50129,1.660922124,,,,,[50 000-100 000[,Cherbourg-en-Cotentin (50),D  moyen,moyenne,,,,non classé,49.633412156,-1.633901602,133,3.124786967,10810260
,D,Chavagne (35),35076,15.093374265,,,,,[0-20 000[,Chavagne (35),D  moyen,faible,,,,non classé,48.056157400,-1.786492420,59,3.130338983,527715
,D,Chaumont (52),52121,10.327714937,,,,,[20 000-50 000[,Chaumont (52),D  moyen,faible,,,,non classé,48.098014421,5.140700446,220,3.167606061,3019545
,D,Châtellerault (86),86066,4.523193062,,,,,[20 000-50 000[,Châtellerault (86),D  moyen,faible,,,,non classé,46.815670018,0.552598977,140,3.131880952,4327695
,D,Châteaubriant (44),44036,15.269107474,,,,,[0-20 000[,Châteaubriant (44),D  moyen,moyenne,,,,non classé,47.722158352,-1.386648099,167,3.291936128,1600290
,D,Château-Gontier-sur-Mayenne (53),53062,5.505208774,,,,,[0-20 000[,Château-Gontier-sur-Mayenne (53),D  moyen,faible,,,,non classé,47.829006712,-0.738721768,63,3.370317460,1593945
,D,Chassieu (69),69271,7.719366816,,,,,[0-20 000[,Chassieu (69),D  moyen,faible,,,,non classé,45.737614897,4.961729143,75,3.281866667,1381590
,D,Chantilly (60),60141,10.288256558,,,,,[0-20 000[,Chantilly (60),D  moyen,faible,,,,non classé,49.176264165,2.481034819,108,3.170524691,1456515
,D,Châlons-en-Champagne (51),51108,6.647398844,,,,,[20 000-50 000[,Châlons-en-Champagne (51),D  moyen,faible,,,,non classé,48.964089212,4.378835397,286,3.216410256,6072300
,D,Cestas (33),33122,5.541982003,,,,,[0-20 000[,Cestas (33),D  moyen,faible,,,,non classé,44.723741097,-0.726825410,90,3.320592593,2265435
,D,Cesson-Sévigné (35),35051,11.455874734,,,,,[0-20 000[,Cesson-Sévigné (35),D  moyen,faible,,,,non classé,48.120226803,-1.597144473,196,3.422976190,2345085
,D,Cergy (95),95127,1.676590411,,,,,[50 000-100 000[,Cergy (95),D  moyen,moyenne,,,,non classé,49.040113157,2.050821237,105,3.201301587,8615700
,D,Carquefou (44),44026,6.345439538,,,,,[0-20 000[,Carquefou (44),D  moyen,faible,,,,non classé,47.301719183,-1.472772001,121,3.324022039,2616840
,D,Carbonne (31),31107,13.732833958,,,,,[0-20 000[,Carbonne (31),D  moyen,faible,,,,non classé,43.301449468,1.218499661,74,3.265405405,756945
,D,Caen (14),14118,10.872555810,,,,,[100 000-200 000[,Caen (14),D  moyen,faible,,,,3ème de la catégorie,49.184793674,-0.369801713,1115,3.252442451,14229405
,D,Bures-sur-Yvette (91),91122,10.014453851,,,,,[0-20 000[,Bures-sur-Yvette (91),D  moyen,faible,,,,non classé,48.692997992,2.158386861,94,3.101666667,1307610
,D,Bruz (35),35047,7.571570686,,,,,[0-20 000[,Bruz (35),D  moyen,moyenne,,,,non classé,48.026175531,-1.748174809,128,3.179895833,2442690
,D,Brax (31),31088,21.536252692,,,,,[0-20 000[,Brax (31),D  moyen,faible,,,,non classé,43.615694204,1.231948869,60,3.163277778,376110
,D,Bordeaux (33),33063,10.661006189,,,,,[200 000 et plus,Bordeaux (33),D  moyen,faible,,,,5ème / 11de la catégorie,44.857244535,-0.573696781,2619,3.236401935,34025400
,D,Bonneville (74),74042,4.397330192,,,,,[0-20 000[,Bonneville (74),D  moyen,faible,,,,non classé,46.073900397,6.408685322,54,3.406851852,1719225
,D,Blois (41),41018,5.647120625,,,,,[20 000-50 000[,Blois (41),D  moyen,faible,,,,non classé,47.581701394,1.306255516,252,3.120330688,6167745
,D,Blagnac (31),31069,7.493412385,,,,,[20 000-50 000[,Blagnac (31),D  moyen,faible,,,,non classé,43.642186786,1.378869411,180,3.230759259,3278880
,D,Billère (64),64129,4.859611231,,,,,[0-20 000[,Billère (64),D  moyen,faible,,,,non classé,43.304525994,-0.393492580,62,3.265967742,1750140
,D,Basse-Goulaine (44),44009,9.473328070,,,,,[0-20 000[,Basse-Goulaine (44),D  moyen,faible,,,,non classé,47.212013734,-1.462468526,84,3.425436508,1197045
,D,Avranches (50),50025,15.934706568,,,,,[0-20 000[,Avranches (50),D  moyen,faible,,,,non classé,48.688474672,-1.357323382,121,3.217438017,1042065
,D,Avon (77),77014,7.142346975,,,,,[0-20 000[,Avon (77),D  moyen,faible,,,,non classé,48.412969910,2.733518740,96,3.493888889,1890135
,D,Arras (62),62041,3.326566054,,,,,[20 000-50 000[,Arras (62),D  moyen,faible,,,,non classé,50.289896500,2.765873167,133,3.112305764,5519205
,D,Annecy (74),74010,15.353704744,,,,,[100 000-200 000[,Annecy (74),D  moyen,faible,,,,non classé,45.890643257,6.125517736,1882,3.152899398,17066565
,D,Angoulins (17),17010,14.690721649,,,,,[0-20 000[,Angoulins (17),D  moyen,faible,,,,non classé,46.106704274,-1.106178409,56,3.103928571,523800
,D,Angers (49),49007,13.099339412,,,,,[100 000-200 000[,Angers (49),D  moyen,moyenne,,,,2ème de la catégorie,47.476837416,-0.556125995,1660,3.377066265,20415915
,D,Amboise (37),37003,5.015280934,,,,,[0-20 000[,Amboise (37),D  moyen,moyenne,,,,non classé,47.391723765,1.000239947,63,3.147407407,1722735
,D,Albi (81),81004,4.365208877,,,,,[20 000-50 000[,Albi (81),D  moyen,moyenne,,,,non classé,43.925821362,2.146863286,210,3.156492063,6618240
,D,Aix-les-Bains (73),73008,3.355817309,,,,,[20 000-50 000[,Aix-les-Bains (73),D  moyen,faible,,,,non classé,45.697854168,5.903886270,95,3.324385965,4022865
,D,Agen (47),47001,4.140725074,,,,,[20 000-50 000[,Agen (47),D  moyen,faible,,,,non classé,44.202813910,0.625583929,131,3.151577608,4531815
,C,Villeneuve-Loubet (06),06161,3.748636859,,,,C  plutôt favorable,[0-20 000[,Villeneuve-Loubet (06),,moyenne,,,,non classé,43.649256073,7.107284349,53,3.755723270,1980720
,C,Versailles (78),78646,6.280317765,,,,C  plutôt favorable,[50 000-100 000[,Versailles (78),,moyenne,,,,3ème de la catégorie,48.802566967,2.117892972,513,3.642378168,11521710
,C,Toussus-le-Noble (78),78620,41.350210970,,,,C  plutôt favorable,[0-20 000[,Toussus-le-Noble (78),,faible,,,,non classé,48.746627225,2.117905634,48,3.507083333,159975
,C,Sélestat (67),67462,3.764902740,,,,C  plutôt favorable,[0-20 000[,Sélestat (67),,moyenne,,,,non classé,48.248113628,7.462248965,69,3.533091787,2581740
,C,Saint-Grégoire (35),35278,12.078563176,,,,C  plutôt favorable,[0-20 000[,Saint-Grégoire (35),,faible,,,,non classé,48.158884047,-1.685719435,110,3.597545455,1285335
,C,Saint-Égrève (38),38382,7.420450258,,,,C  plutôt favorable,[0-20 000[,Saint-Égrève (38),,faible,,,,non classé,45.232661775,5.684101492,116,3.500316092,2146770
,C,Portet-sur-Garonne (31),31433,12.965630788,,,,C  plutôt favorable,[0-20 000[,Portet-sur-Garonne (31),,moyenne,,,,non classé,43.529395272,1.402519557,119,3.717787115,1311930
,C,Obernai (67),67348,9.586414681,,,,C  plutôt favorable,[0-20 000[,Obernai (67),,faible,,,,non classé,48.459346732,7.480064347,99,3.605151515,1478655
,C,Neufchâtel-Hardelot (62),62604,18.143009605,,,,C  plutôt favorable,[0-20 000[,Neufchâtel-Hardelot (62),,faible,,,,non classé,50.617132838,1.617293389,66,3.791363636,505980
,C,Nantes (44),44109,12.595616478,,,,C  plutôt favorable,[200 000 et plus,Nantes (44),,faible,,,,2ème / 11de la catégorie,47.231635677,-1.548310086,3737,3.547874409,41403690
,C,Mouans-Sartoux (06),06084,9.826230865,,,,C  plutôt favorable,[0-20 000[,Mouans-Sartoux (06),,faible,,,,non classé,43.618530402,6.964944267,90,3.690592593,1305180
,C,Montmorot (39),39362,22.148760331,,,,C  plutôt favorable,[0-20 000[,Montmorot (39),,faible,,,,non classé,46.686884331,5.519611779,62,3.743118280,408375
,C,Montigny-le-Bretonneux (78),78423,3.668222882,,,,C  plutôt favorable,[20 000-50 000[,Montigny-le-Bretonneux (78),,faible,,,,non classé,48.779658781,2.029521945,116,3.607672414,4453110
,C,Meylan (38),38229,8.705813614,,,,C  plutôt favorable,[0-20 000[,Meylan (38),,faible,,,,non classé,45.212356723,5.783549103,146,3.818698630,2310525
,C,Melesse (35),35173,10.400252127,,,,C  plutôt favorable,[0-20 000[,Melesse (35),,moyenne,,,,non classé,48.219306981,-1.689502206,63,3.779470899,856710
,C,Lorient (56),56121,6.582393407,,,,C  plutôt favorable,[50 000-100 000[,Lorient (56),,faible,,,,non classé,47.750048695,-3.378232009,358,3.593054004,7731990
,C,Les Loges-en-Josas (78),78343,39.566049777,,,,C  plutôt favorable,[0-20 000[,Les Loges-en-Josas (78),,faible,,,,non classé,48.762438514,2.139117237,58,3.862183908,211545
,C,La Motte-Servolex (73),73179,5.479452055,,,,C  plutôt favorable,[0-20 000[,La Motte-Servolex (73),,faible,,,,non classé,45.601171177,5.854096538,62,3.705376344,1576800
,C,L'Union (31),31561,6.432246998,,,,C  plutôt favorable,[0-20 000[,L'Union (31),,moyenne,,,,non classé,43.654247043,1.483948473,70,3.691190476,1574100
,C,Jacou (34),34120,9.579955785,,,,C  plutôt favorable,[0-20 000[,Jacou (34),,faible,,,,non classé,43.662984694,3.911961078,61,3.546338798,915975
,C,Illkirch-Graffenstaden (67),67218,3.353579014,,,,C  plutôt favorable,[20 000-50 000[,Illkirch-Graffenstaden (67),,faible,,,,1er de la catégorie,48.520049896,7.731295881,85,3.700823529,3622995
,C,Forcalquier (04),04088,8.860249698,,,,C  plutôt favorable,[0-20 000[,Forcalquier (04),,faible,,,,non classé,43.959908237,5.788282757,42,3.593253968,670410
,C,Eybens (38),38158,7.314021750,,,,C  plutôt favorable,[0-20 000[,Eybens (38),,faible,,,,non classé,45.151809329,5.748474942,73,3.797625571,1402785
,C,Essey-lès-Nancy (54),54184,7.123161765,,,,C  plutôt favorable,[0-20 000[,Essey-lès-Nancy (54),,moyenne,,,,non classé,48.707564977,6.232842878,61,3.641420765,1175040
,C,Dunkerque (59),59183,2.042947292,,,,C  plutôt favorable,[50 000-100 000[,Dunkerque (59),,faible,,,,non classé,51.030722908,2.337524141,176,3.508958333,11894580
,C,Crolles (38),38140,11.451301832,,,,C  plutôt favorable,[0-20 000[,Crolles (38),,faible,,,,non classé,45.282029329,5.888839856,85,3.743843137,1119960
,C,Condrieu (69),69064,16.249677586,,,,C  plutôt favorable,[0-20 000[,Condrieu (69),,faible,,,,non classé,45.474308382,4.756710752,63,3.602010582,523395
,C,Chambéry (73),73065,19.667810013,,,,C  plutôt favorable,[50 000-100 000[,Chambéry (73),,faible,,,,2ème de la catégorie,45.583182552,5.909033924,1102,3.757598306,7989705
,C,Bourg-en-Bresse (01),01053,8.364559410,,,,C  plutôt favorable,[20 000-50 000[,Bourg-en-Bresse (01),,moyenne,,,,2ème de la catégorie,46.205152038,5.246021255,333,3.664044044,5584275
,C,Bouaye (44),44018,7.349081365,,,,C  plutôt favorable,[0-20 000[,Bouaye (44),,moyenne,,,,non classé,47.147339688,-1.672543706,55,3.554666667,1028700
,C,Blanquefort (33),33056,3.330131284,,,,C  plutôt favorable,[0-20 000[,Blanquefort (33),,moyenne,,,,non classé,44.923149274,-0.612268950,48,3.726111111,2108025
,C,Belfort (90),90010,3.634655831,,,,C  plutôt favorable,[20 000-50 000[,Belfort (90),,faible,,,,3ème de la catégorie,47.647153941,6.845412062,170,3.629392157,6611355
,C,Bègles (33),33039,6.386894237,,,,C  plutôt favorable,[20 000-50 000[,Bègles (33),,moyenne,,,,non classé,44.801600905,-0.547755768,172,3.528914729,3741255
,C,Acigné (35),35001,15.199398044,,,,C  plutôt favorable,[0-20 000[,Acigné (35),,faible,,,,non classé,48.146400862,-1.518797621,98,3.575816327,897075
,B,Strasbourg (67),67482,9.918219447,,,B  favorable,,[200 000 et plus,Strasbourg (67),,moyenne,,,,1er / 11 de la catégorie,48.571267985,7.767526795,2664,4.021775526,37703340
,B,Séné (56),56243,15.644206057,,,B  favorable,,[0-20 000[,Séné (56),,faible,,,,2ème de la catégorie,47.622878689,-2.724426095,123,4.227669377,1208115
,B,Sceaux (92),92071,6.263155193,,,B  favorable,,[0-20 000[,Sceaux (92),,moyenne,,,,non classé,48.776816369,2.295294145,119,3.973361345,2629665
,B,Oberhausbergen (67),67343,10.031580903,,,B  favorable,,[0-20 000[,Oberhausbergen (67),,faible,,,,non classé,48.607300295,7.683099132,51,3.901111111,726705
,B,Marseillan (34),34150,23.928984948,,,B  favorable,,[0-20 000[,Marseillan (34),,faible,,,,3ème de la catégorie,43.360577601,3.547189638,155,4.192107527,1049355
,B,La Rochelle (17),17300,11.025139960,,,B  favorable,,[50 000-100 000[,La Rochelle (17),,faible,,,,1er de la catégorie,46.162064397,-1.174657028,781,4.037511737,10224360
,B,La Flèche (72),72154,9.562751434,,,B  favorable,,[0-20 000[,La Flèche (72),,moyenne,,,,non classé,47.689389379,-0.064695485,141,3.940614657,2047005
,B,Grenoble (38),38185,21.696801113,,,B  favorable,,[100 000-200 000[,Grenoble (38),,moyenne,,,,1er de la catégorie,45.182121517,5.721330518,3258,4.124577450,21354300
,A,Saint-Lunaire (35),35287,39.723661485,A  très favorable,,,,[0-20 000[,Saint-Lunaire (35),,faible,,,,1er de la catégorie,48.620460045,-2.096559888,77,4.469567100,312660
